HHID,value,area_km2_buffer_1,area_km2_buffer_5,area_km2_buffer_10,area_km2_buffer_15,area_km2_buffer_20,year
60140006,16,.0014825706203988,.0719400654410114,.336512731661489,.5367004195167895,.7289285640139584,2016
60140006,17,.0022238309629178,.3251135984113157,.9672595355656143,2.355388019364387,4.012088979266649,2017
60140006,18,0,.0207547643495288,.0911715504423272,.3086937747918553,.7294549670203491,2018
60140006,19,0,.0778312219990832,.2918930683623777,.5469419709344338,.7559878331900233,2019
60140007,14,.0014827027305373,.2454657955945738,.430703630663238,.6684491257079916,1.348974834674217,2014
60140007,15,0,.0889543695839903,.2906074943603097,.5479283512290271,.8939895143165252,2015
60140007,16,0,.0585660476654183,.3418692365536946,.4999789122322535,.7310995013580368,2016
60140007,17,0,.1161068700686746,.9767569676425527,2.299077714175139,4.208765357322809,2017
60140007,18,0,.0066719330468227,.0936779151069836,.2712752517336466,.7506640877539718,2018
60140007,19,0,.1117428929308548,.2372057670154809,.487927184009157,.7078670656444622,2019
60140008,14,0,.0014869598248193,.1135517554644552,.2048420482657776,.4670184810876554,2014
60140008,15,0,.0178441190540154,.154662007235463,.6395012950525046,1.293410025291879,2015
60140008,16,0,.0119824172111371,.1352271706164395,.2684217270075377,.5026577457812904,2016
60140008,17,0,.0868676073019356,.7707344873738429,1.49383395177985,2.820717713098162,2017
60140008,18,0,.0416310397174341,.2847621853853068,.4856764803976901,1.156701206180659,2018
60140008,19,0,.0664087820096948,.1508889826435886,.2178607001882877,.4226857398991154,2019
60140009,14,0,.1749400505986033,.4266139309643988,.6586824629363466,1.340555927665411,2014
60140009,15,0,.0937619192354679,.2878138844241591,.5706687017134975,.8658146191992921,2015
60140009,16,0,.0564768576173279,.3305096802201468,.474437173748058,.7279724146504506,2016
60140009,17,.0000664423233452,.266146988411781,.8487931704896962,2.078134254763752,4.13908881314963,2017
60140009,18,0,.0118586741322332,.0919114299562238,.2831763456414066,.7333172659113032,2018
60140009,19,.0029651412409553,.1015515001038475,.298484652590336,.4669224245233388,.696738295739451,2019
60140010,14,0,.1866148439494314,.4514381578824707,.6560467126138628,1.315298110508731,2014
60140010,15,0,.0969154993641041,.2839331315772707,.567888389400085,.8643213889509802,2015
60140010,16,.0096364470919741,.0543967514092248,.3046403089164061,.4670206642037745,.7272309948517738,2016
60140010,17,.00889531405944,.2640829245619618,.7996699265073816,2.003189257626898,4.109071313247766,2017
60140010,18,0,.0118586741322234,.0978391618450111,.2658176673233019,.6990414993404759,2018
60140010,19,.0029651412409553,.101551500103818,.3166304000026154,.4624733950137075,.6989600105759529,2019
60140011,14,0,.1891855490747488,.4376543342457178,.6977091410016751,1.376700249657897,2014
60140011,15,0,.1000688704191959,.2937043305662939,.5582784282336711,.8102246521688916,2015
60140011,16,.0014825706203988,.0719400654410114,.336512731661489,.5367004195167895,.7289285640139584,2016
60140011,17,.0022238309629178,.3251135984113157,.9672595355656143,2.355388019364387,4.012088979266649,2017
60140011,18,0,.0207547643495288,.0911715504423272,.3086937747918553,.7294549670203491,2018
60140011,19,0,.0778312219990832,.2918930683623777,.5469419709344338,.7559878331900233,2019
60140012,14,.0044628071566582,.0468606831202043,.1941155911678057,.3532829225350174,.6272246036809453,2014
60140012,15,.0258162755912136,.226105445151175,.6974261556329362,1.301363704980736,1.483921694720927,2015
60140012,16,.0022313903893021,.0676101330424568,.211957355943332,.358298454574505,.6871536185330501,2016
60140012,17,0,.3547873343462358,1.4287515990453,3.223453275147868,4.598827842426076,2017
60140012,18,0,.0342146641183865,.4322432927787856,.9241984109387397,1.532933255114348,2018
60140012,19,0,.0713841203461533,.2819113852848245,.6865615668277572,.8495351837622422,2019
60140013,14,0,.2448208196671099,.4358400335420405,.6714796835483995,1.363719090321216,2014
60140013,15,0,.0854032763164157,.2920899729170872,.5316137489392707,.8733596822738654,2015
60140013,16,0,.0519245748418515,.3491255240610037,.5312729590841517,.7228188683115386,2016
60140013,17,.0029653174162829,.1210925477996323,1.013152496343696,2.272158349009715,4.224155187377162,2017
60140013,18,0,.0140849033892272,.0933969735065459,.2926367541598145,.7606099923480492,2018
60140013,19,0,.0904375999419807,.2386883327404734,.5062400574468415,.7100898983393686,2019
60140014,14,0,.2134752703260806,.4277202250165065,.6842019861545765,1.364192697801089,2014
60140014,15,0,.1119264156658491,.2831903240428284,.5721952139399605,.8003853281969198,2015
